,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,k
0,0.4678,1.5822,9.898,0.5132,1.5624,9.6678,0.018000000000000002,0.0565,-0.0508,-0.0486,-0.0553,-0.032,5.4116,21.45,-34.15,-14.88,214.72,-9.28,-2.71,2,46.357,23.547197,87.29255,,,,67.04516600000001,,0 / 35,16,2020-02-06 18:52:23:902,0.0
1,0.6928,1.7881,9.9387,0.5547,1.5241,9.6716,0.129,0.2176,0.1215,-0.0997,-0.0191,-0.0299,5.4116,23.35,-30.53,-16.94,220.33,-8.94,-3.28,2,48.966,23.547197,87.29255,,,,67.04516600000001,,0 / 35,516,2020-02-06 18:52:24:402,-0.02960396332709577
2,0.3553,1.8552,9.3066,0.6856,1.3671,9.6867,-0.4019,0.3558,-0.1382,-0.1966,0.0097,-0.0097,5.4116,21.75,-32.83,-17.14,217.17,-8.01,-4.05,2,50.082,23.547035,87.29283000000001,180.09,,0.0,159.07097,,0 / 35,1015,2020-02-06 18:52:24:901,-0.019696470415675175
3,0.4127,2.2191,10.305,0.591,0.9859,9.7391,0.1904,0.922,0.915,-0.3,-0.1895,-0.4177,5.4116,23.17,-32.22,-21.17,218.92,-5.36,-3.54,2,45.254,23.547035,87.29283000000001,180.09,,0.0,159.07097,,0 / 35,1515,2020-02-06 18:52:25:401,-0.15214564366825153
4,0.9155,0.2606,9.5364,0.6729999999999999,1.3397,9.6914,0.0474,-0.8928,-0.7459,0.0889,-0.2374,-0.2707,5.4116,25.06,-31.54,-20.17,222.03,-7.85,-3.97,2,45.254,23.54704,87.292816,170.99,,0.0,131.40645,,14 / 34,2015,2020-02-06 18:52:25:901,-0.18181427054397042
5,1.1286,0.7467,8.1191,0.4649,1.3769,9.6984,-0.1035,-0.5868,-0.5976,0.1496,0.0065,-0.2419,5.4116,27.09,-31.4,-20.67,225.31,-8.45,-3.11,2,38.330999999999996,23.54704,87.292816,170.99,,0.0,131.40645,,14 / 34,2515,2020-02-06 18:52:26:401,-0.19387956622689376
6,2.0168,1.3476,8.1454,0.7390000000000001,1.51,9.6615,0.9264,-0.0596,-0.9925,-0.3415,-0.2087,0.0084,5.4116,31.07,-30.56,-20.21,229.27,-8.86,-4.37,2,37.915,23.54704,87.2928,164.9,,0.0,110.65806599999999,,14 / 33,3015,2020-02-06 18:52:26:901,-0.15991364515276224
7,1.1501,-0.6563,13.9154,0.8105,1.0597,9.7155,0.5965,-1.0599,2.9499,0.3818,0.1248,0.3216,5.4116,28.21,-28.7,-20.36,227.37,-6.52,-3.05,2,34.794000000000004,23.54704,87.2928,164.9,,0.0,110.65806599999999,,14 / 33,3516,2020-02-06 18:52:27:402,-0.09033187216064617
8,0.7263,1.4242,12.6537,0.5479,1.058,9.734,0.0253,0.5454,0.2619,0.1048,-0.2523,-0.1013,5.4116,29.4,-32.51,-20.29,224.13,-6.48,-2.2,2,38.075,23.547043,87.29276999999999,154.29,,2.66,82.99355,228.3,14 / 34,4015,2020-02-06 18:52:27:901,-0.09172508322585328
9,-0.4899,0.1409,8.9594,0.3019,0.7713,9.7716,-0.5104,-0.48100000000000004,-0.9098,-0.13699999999999998,-0.1266,-0.2387,5.4116,31.74,-31.02,-20.61,228.05,-4.51,-1.77,2,39.286,23.547043,87.29276999999999,154.29,,2.66,82.99355,228.3,14 / 34,4517,2020-02-06 18:52:28:403,-0.1084058137875449
10,0.9538,0.6653,9.4718,0.7287,0.8525,9.7423,0.5061,-0.0993,-0.3109,-0.0901,0.0236,0.2343,4.9953,27.67,-31.91,-20.15,224.12,-4.99,-4.28,2,37.923,23.547045,87.29273,143.34,,3.06,69.16129000000001,232.3,15 / 35,5015,2020-02-06 18:52:28:901,-0.07319909718638401
11,0.5659,0.4737,8.6386,0.6406,1.1054,9.7231,-0.1204,-0.8901,-1.7861,-0.1029,-0.1671,0.0042,4.9953,29.53,-30.86,-19.4,226.85,-5.56,-3.67,2,37.982,23.547045,87.29273,143.34,,3.06,69.16129000000001,232.3,15 / 35,5515,2020-02-06 18:52:29:401,-0.06592492636977318
12,0.7335,1.3045,9.7495,0.5616,0.7279,9.7635,0.0991,0.4333,0.3926,-0.235,-0.4228,0.1267,6.5003,29.59,-30.69,-19.91,225.9,-3.26,-2.51,2,34.912,23.547043,87.29271,124.1,,3.17,62.245167,221.5,16 / 35,6015,2020-02-06 18:52:29:901,-0.04921596510963934
13,1.4469999999999998,1.3045,12.759,0.6703,0.7437,9.7554,0.1436,0.5248,0.1696,-0.0219,-0.0691,-0.0587,6.5003,26.68,-31.75,-20.05,222.83,-4.35,-3.93,2,36.829,23.547043,87.29271,124.1,,3.17,62.245167,221.5,16 / 35,6516,2020-02-06 18:52:30:402,-0.04998100067072226
14,0.5731,1.4122,9.7663,0.7869,1.0593,9.7175,-0.2431,-0.1929,-0.6979,-0.1242,0.2696,-0.0757,6.5003,31.79,-28.54,-20.57,231.37,-6.2,-4.63,2,39.184,23.547037,87.29269000000001,122.99,,3.46,51.870968,214.4,17 / 35,7015,2020-02-06 18:52:30:901,-0.05192278194174692
15,0.2595,0.6126,8.7104,0.5804,1.2319,9.7116,-0.081,-0.4202,-1.3057,-0.0379,0.0193,0.0415,6.5003,29.35,-31.84,-17.5,225.4,-8.1,-3.35,2,38.449,23.547037,87.29269000000001,122.99,,3.46,51.870968,214.4,17 / 35,7516,2020-02-06 18:52:31:402,-0.04528382969478072
16,0.0799,0.1601,8.1526,0.5883,1.0827,9.7289,-0.4568,-0.9105,-1.1816,0.2721,0.0097,-0.0672,6.5003,29.53,-29.08,-19.65,229.86,-7.22,-4.6,2,31.7,23.547031,87.29267,119.36,,3.78,44.954840000000004,191.6,17 / 35,8016,2020-02-06 18:52:31:902,-0.04675702271004785
17,0.7909999999999999,0.6676,13.1541,0.7214,0.8177,9.7458,0.3231,0.0156,2.9455,0.3648,0.3804,0.19699999999999998,0.0,27.78,-28.22,-21.6,228.39,-4.78,-4.23,2,34.26,23.547031,87.29267,119.36,,3.78,44.954840000000004,191.6,17 / 35,8515,2020-02-06 18:52:32:401,-0.0311900237408156
18,0.9825,1.1273,8.2268,0.632,0.8724,9.7473,-0.0211,-0.1155,-0.5267,-0.0102,0.1482,-0.0193,0.0,27.58,-30.33,-20.44,225.97,-5.1,-3.71,2,36.192,23.547026000000002,87.29265600000001,118.03,,4.03,41.496777,192.3,16 / 35,9015,2020-02-06 18:52:32:901,-0.030465780288702587
19,0.9011,1.2518,9.6202,0.6675,0.9417,9.7385,0.1397,0.2466,-0.423,0.0068,0.0267,-0.1545,0.0,28.73,-28.45,-20.56,229.27,-6.11,-2.55,2,38.611,23.547026000000002,87.29265600000001,118.03,,4.03,41.496777,192.3,16 / 35,9516,2020-02-06 18:52:33:402,-0.03769725536968372
20,0.9754,0.4258,10.8844,0.596,0.8486,9.7517,-0.0239,-0.6285,0.7078,-0.0667,-0.2758,0.2012,0.0,27.5,-29.93,-20.63,225.69,-4.85,-2.56,2,37.441,23.54702,87.29264,111.72,,4.43,34.580647,213.7,15 / 29,10015,2020-02-06 18:52:33:901,-0.024323219233105268
21,0.4367,0.7323,9.479,0.4489,0.8466,9.7597,0.3952,-0.7775,2.7189,0.3381,-0.3535,0.0202,0.0,29.21,-29.78,-21.53,226.85,-4.95,-2.63,2,36.264,23.54702,87.29264,111.72,,4.43,34.580647,213.7,15 / 29,10516,2020-02-06 18:52:34:402,-0.02192295324468009
22,0.2547,1.0124,11.4159,0.2008,0.7759999999999999,9.7738,0.2292,0.8288,0.3801,-0.4001,-0.1384,0.14800000000000002,0.0,26.67,-30.19,-20.91,224.11,-4.54,-1.18,2,28.243000000000002,23.547016,87.292625,107.85,,3.92,27.664516,213.6,17 / 29,11015,2020-02-06 18:52:34:901,-0.013078085939949564
23,0.3816,0.9741,11.2124,0.1445,0.7079,9.78,-0.3995,0.2875,-0.687,0.0505,-0.1,0.05,0.0,27.58,-31.31,-21.01,223.57,-3.49,-0.65,2,32.427,23.547016,87.292625,107.85,,3.92,27.664516,213.6,17 / 29,11516,2020-02-06 18:52:35:402,-0.00990024484565443
24,-0.2409,0.7706,7.8797,0.0777,0.8079,9.773,0.3904,0.4127,-0.6192,-0.2787,0.1865,0.002,0.0,29.35,-30.81,-19.45,225.76,-6.43,-1.68,2,31.973000000000003,23.547012,87.29261,103.53,,3.35,24.206451,213.7,18 / 29,12016,2020-02-06 18:52:35:902,-0.009318696137258067
25,-0.7724,0.09300000000000001,8.9762,0.0666,0.3271,9.801,0.0115,-0.4289,-1.3378,-0.0539,-0.0095,0.2172,0.0,27.82,-30.48,-21.81,223.9,-1.91,-0.39,2,33.461,23.547012,87.29261,103.53,,3.35,24.206451,213.7,18 / 29,12515,2020-02-06 18:52:36:401,0.0014409146933096004
26,-0.2337,-1.0993,11.9642,0.3594,0.5708,9.7834,-0.3625,-1.4958,2.0578,0.1549,-0.2886,0.0202,0.0,27.38,-29.13,-21.74,225.06,-3.34,-2.1,2,39.718,23.547012,87.29259499999999,95.7,,2.84,20.748388000000002,213.8,19 / 29,13015,2020-02-06 18:52:36:901,0.002308643340109379
27,-0.2912,-0.6037,9.0624,0.3782,0.8226,9.7648,0.3023,-0.3753,-3.5121,0.9507,0.1855,0.2396,6.5003,29.06,-31.23,-23.12,224.72,-1.46,-2.95,2,34.951,23.547012,87.29259499999999,95.7,,2.84,20.748388000000002,213.8,19 / 29,13516,2020-02-06 18:52:37:402,0.013016189319983546
28,0.3457,0.67,12.4981,0.4077,0.4047,9.7898,-0.6184,0.6724,1.3892,0.1198,0.0097,0.034,6.5003,28.7,-29.08,-22.61,226.22,-1.45,-1.7,2,34.306999999999995,23.54701,87.29259,96.53,,3.92,17.290323,213.8,19 / 29,14015,2020-02-06 18:52:37:901,0.013941374285543862
29,0.281,0.7802,9.2539,0.2915,0.4729,9.7909,0.4177,0.6763,-1.1954,-0.1551,0.1567,-0.0203,6.5003,28.08,-30.31,-22.3,224.7,-2.76,-1.71,2,35.304,23.54701,87.29259,96.53,,3.92,17.290323,213.8,19 / 29,14517,2020-02-06 18:52:38:403,0.012464030484599407
30,0.0009,0.0069,8.8661,0.3482,0.293,9.7961,-0.1985,-0.2014,-1.0337,-0.0656,0.0853,-0.0235,6.5003,26.84,-31.64,-21.6,221.52,-1.71,-2.04,2,35.546,23.547007,87.292564,95.78,,3.46,13.832258,225.3,18 / 29,15015,2020-02-06 18:52:38:901,0.01094352152137123
31,0.6426,0.013999999999999999,7.3839999999999995,0.451,0.6997,9.7713,0.3328,-0.6239,-2.3816,-0.0496,0.1322,-0.2643,6.5003,27.7,-31.5,-21.64,223.59,-4.09,-2.64,2,34.399,23.547007,87.292564,95.78,,3.46,13.832258,225.3,18 / 29,15515,2020-02-06 18:52:39:401,-0.00047447845802794757
32,-0.5186,-1.128,11.6888,0.3411,0.4326,9.7912,-0.4488,-1.3595,1.3592,0.4308,-0.2555,-0.0011,4.9953,27.07,-32.33,-22.87,220.79,-0.86,-0.8,2,34.521,23.546999999999997,87.29256,94.71,,4.1,13.832258,225.0,18 / 29,16015,2020-02-06 18:52:39:901,-0.0004999697041733562
33,0.226,1.0651,10.9227,0.3438,0.263,9.7971,-0.0428,0.5965,1.9523,0.0122,-0.002,-0.1673,4.9953,26.09,-33.92,-23.41,218.67,-2.41,-1.07,2,35.119,23.546999999999997,87.29256,94.71,,4.1,13.832258,225.0,18 / 29,16515,2020-02-06 18:52:40:401,-0.007185085629541352
34,-0.0494,1.0388,10.633,0.1322,0.3491,9.7995,-0.0781,0.8792,0.5452,0.026000000000000002,0.0363,0.4058,4.9953,24.34,-34.82,-22.49,215.38,-2.04,-0.77,2,38.861999999999995,23.546995000000003,87.29254,93.88,,4.1,13.832258,225.1,18 / 29,17015,2020-02-06 18:52:40:901,0.009110378710248364
35,-0.1691,1.2279,8.8445,0.2229,0.7543,9.7751,0.2512,0.1405,-1.7398,-0.055999999999999994,-0.0041,0.0777,4.9953,24.36,-37.5,-19.68,214.64,-4.41,-1.31,2,33.093,23.546995000000003,87.29254,93.88,,4.1,13.832258,225.1,18 / 29,17515,2020-02-06 18:52:41:401,0.01177745681344089
36,1.3153,1.1513,8.4758,0.3818,0.7473,9.7707,-0.3916,0.10099999999999999,-0.8618,-0.2552,0.1961,-0.0597,4.9953,20.57,-38.1,-20.06,211.91,-6.13,-3.84,2,34.045,23.546988,87.292534,90.88,,4.14,13.832258,224.9,11 / 17,18016,2020-02-06 18:52:41:902,0.00903595272232415
37,0.6186,-0.0698,8.6841,0.5422,1.1440000000000001,9.7246,0.0334,-1.1952,-1.7269,0.1741,-0.0361,0.3504,4.9953,12.5,-39.76,-19.71,200.61,-6.7,-3.19,2,33.745,23.546988,87.292534,90.88,,4.14,13.832258,224.9,11 / 17,18517,2020-02-06 18:52:42:403,0.021961583359310283
38,0.2762,-1.0897,15.3831,0.6281,0.4116,9.7779,-0.516,-1.4505,2.3890000000000002,0.2199,0.5764,-0.0683,6.5003,9.4,-41.19,-21.8,194.54,-2.41,-3.68,2,33.556,23.546984,87.29253,86.97,,3.92,10.374194000000001,208.3,11 / 19,19016,2020-02-06 18:52:42:902,0.01858483455583209
39,0.439,0.9143,11.8588,0.0231,0.5508,9.7911,0.6518,0.6275,2.6587,0.2721,0.2238,0.6135,6.5003,7.14,-40.95,-22.04,190.4,-2.92,-0.82,2,36.415,23.546984,87.29253,86.97,,3.92,10.374194000000001,208.3,11 / 19,19517,2020-02-06 18:52:43:403,0.04059068117579009
40,0.8437,1.2518,10.1039,0.2787,0.7051,9.7773,0.2238,0.2328,-0.27899999999999997,-0.08900000000000001,0.1738,0.0809,6.5003,-1.47,-40.93,-20.77,179.33,-4.1,-1.47,2,37.566,23.546976,87.29252,87.0,,4.14,10.374194000000001,208.2,12 / 20,20015,2020-02-06 18:52:43:901,0.04206598128110885
41,0.8149,1.4122,8.1454,-0.0233,0.3226,9.8013,-0.2714,0.39799999999999996,0.6117,-0.1466,0.1439,0.263,6.5003,0.89,-39.6,-22.01,182.51,-3.54,-1.8,2,43.818000000000005,23.546976,87.29252,87.0,,4.14,10.374194000000001,208.2,12 / 20,20515,2020-02-06 18:52:44:401,0.050071964672062236
42,0.1541,-0.3068,8.9068,0.1593,0.4193,9.7964,0.4519,-0.1082,-1.3096,-0.0539,-0.0691,0.1469,0.0,-8.53,-39.78,-21.84,167.51,-2.45,-0.93,2,40.105,23.546968,87.29251,83.32,,4.14,10.374194000000001,208.1,11 / 18,21015,2020-02-06 18:52:44:901,0.0535481079582673
43,0.2236,0.1242,7.6019,0.3806,0.8394,9.7632,-0.5345,-1.1626,-1.1209,0.1869,0.0033,0.18100000000000002,0.0,-8.36,-39.35,-21.69,169.07,-4.91,-2.23,2,36.268,23.546968,87.29251,83.32,,4.14,10.374194000000001,208.1,11 / 18,21515,2020-02-06 18:52:45:401,0.058083739326288374
44,-0.9448,0.7706,11.1214,0.036000000000000004,1.1611,9.7376,-0.58,-0.2193,1.3714,0.2497,-0.0041,0.4665,0.0,-15.17,-39.42,-22.31,157.65,-5.85,0.09,2,35.527,23.546960000000002,87.29251,83.09,,4.32,10.374194000000001,157.0,12 / 20,22015,2020-02-06 18:52:45:901,0.07249905465246205
45,1.9809,0.7586,13.2905,0.1057,0.6274,9.786,0.7020000000000001,0.6056,1.0771,0.1027,0.1024,0.0031,0.0,-19.37,-35.6,-21.15,151.04,-4.89,-0.4,2,38.010999999999996,23.546960000000002,87.29251,83.09,,4.32,10.374194000000001,157.0,12 / 20,22515,2020-02-06 18:52:46:401,0.07006839361531762
46,-0.3893,0.4163,13.3097,0.0833,0.8741,9.7673,0.1675,0.7859,1.5013,-0.1785,-0.034,0.7232,0.0,-22.32,-33.78,-21.25,145.69,-5.11,-0.49,2,35.242,23.546947,87.29251,86.58,,4.18,10.374194000000001,157.4,12 / 20,23017,2020-02-06 18:52:46:903,0.09277894115990923
47,0.4678,1.6636,10.7695,0.3386,0.7090000000000001,9.7751,0.0916,0.9005,0.9485,-0.1125,0.0566,-0.0555,0.0,-28.89,-28.64,-21.36,134.42,-4.41,-3.34,2,31.598000000000003,23.546947,87.29251,86.58,,4.18,10.374194000000001,157.4,12 / 20,23516,2020-02-06 18:52:47:402,0.0876579274881532
48,0.0296,0.7634,9.2946,0.2058,0.9122,9.762,-0.2223,-0.1197,-1.0791,-0.0539,0.2579,0.5283,0.0,-33.51,-22.78,-20.53,121.9,-5.34,-1.21,2,30.535,23.546942,87.29252,81.59,,4.86,10.374194000000001,157.4,12 / 19,24015,2020-02-06 18:52:47:901,0.10277937799641407
49,0.2116,-0.0889,9.0241,0.1187,1.1096,9.743,0.2568,-0.9079,-0.6284,0.0079,0.2973,0.6391,0.0,-37.75,-8.86,-22.15,99.45,-6.8,-0.75,2,30.726999999999997,23.546942,87.29252,81.59,,4.86,10.374194000000001,157.4,12 / 19,24515,2020-02-06 18:52:48:401,0.12107441300755417
50,-0.1188,-0.0075,7.4152,0.2341,0.7509999999999999,9.7751,0.9834,-0.0214,-1.0121,-0.2467,0.0587,0.1959,0.0,-40.29,-0.74,-21.39,89.01,-4.39,-1.37,2,31.872,23.546936,87.29253,84.87,,4.97,10.374194000000001,106.1,14 / 20,25016,2020-02-06 18:52:48:902,0.12361257786308048
51,0.9083,0.7586,8.2172,0.1072,1.2178,9.7302,0.4825,-0.8203,-1.7037,0.1411,-0.149,0.7467,0.0,-37.44,6.06,-23.72,77.07,-6.25,0.49,2,31.613000000000003,23.546936,87.29253,84.87,,4.97,10.374194000000001,106.1,14 / 20,25516,2020-02-06 18:52:49:402,0.1446372600412206
52,2.6321,0.7227,11.4063,0.4183,0.6684,9.7749,0.8764,-0.6355,2.5664,-0.7909999999999999,0.5253,-0.3101,0.0,-36.31,16.31,-23.96,63.13,-3.91,-2.45,2,32.52,23.546932,87.292534,85.65,,5.0,10.374194000000001,106.1,13 / 18,26016,2020-02-06 18:52:49:902,0.1293689024888595
53,1.5547,1.0507,11.3058,-0.07400000000000001,0.6667,9.7837,0.5818,0.1713,2.7048,0.2199,0.6276,0.7435,0.0,-31.36,23.56,-26.09,49.56,-3.41,-2.14,2,33.668,23.546932,87.292534,85.65,,5.0,10.374194000000001,106.1,13 / 18,26515,2020-02-06 18:52:50:401,0.1498935681143333
54,0.2762,1.4146,10.1206,0.14300000000000002,1.0505,9.7492,0.1648,-0.1546,-0.8495,0.0441,0.0832,0.2907,0.0,-24.77,28.61,-27.38,37.76,-6.15,-0.84,2,27.545,23.546936,87.29254,87.2,,3.92,10.374194000000001,106.1,15 / 20,27015,2020-02-06 18:52:50:901,0.1545789444684392
55,0.4654,1.1633,9.0959,0.1357,0.8653,9.7675,0.5099,0.5361,-0.139,-0.1519,0.0672,-0.0054,0.0,-25.43,25.48,-26.8,41.32,-5.31,-1.79,2,32.645,23.546936,87.29254,87.2,,3.92,10.374194000000001,106.1,15 / 20,27515,2020-02-06 18:52:51:401,0.14927733239716365
56,0.7335,1.0124,8.3369,0.0503,1.0418,9.751,0.7345,0.0224,-0.8836,0.0718,-0.0499,0.1618,0.0,-23.6,27.62,-28.48,37.73,-6.1,-0.3,2,32.025999999999996,23.546946,87.29255,84.99,,4.28,10.374194000000001,43.0,15 / 20,28015,2020-02-06 18:52:51:901,0.14969073585159903
57,1.4709,0.7754,9.4886,0.41600000000000004,1.4131,9.6954,1.0057,-0.5882,-0.7123,-0.2009,0.2941,-0.081,0.0,-22.36,26.81,-29.82,33.58,-8.29,-2.46,2,32.693000000000005,23.546946,87.29255,84.99,,4.28,10.374194000000001,43.0,15 / 20,28515,2020-02-06 18:52:52:401,0.14210248243975107
