,ori,,,
1582891742968,47.871277,-5.4902782,-0.3326945,DATA
1582891742989,48.158783,-5.241189,-0.6847849,DATA
1582891743008,48.4317,-5.0013103,-0.7738244,DATA
1582891743033,48.379486,-5.364495,-0.48377377,DATA
1582891743070,48.25244,-6.205552,-0.7398624,DATA
1582891743072,48.41873,-5.2718062,-0.65381604,DATA
1582891743090,48.764618,-4.00774,-0.64403075,DATA
1582891743111,48.81534,-5.6871705,-0.80617857,DATA
1582891743131,48.007965,-7.850319,-0.38230452,DATA
1582891743150,47.837067,-6.739135,-0.5241524,DATA
1582891743170,48.44052,-4.829289,-0.682424,DATA
1582891743195,48.921753,-4.5087852,-0.8842718,DATA
1582891743210,48.839417,-6.325303,-0.6568549,DATA
1582891743234,48.212097,-7.59999,-0.382995,DATA
1582891743267,47.979736,-6.9833484,-0.32711384,DATA
1582891743270,48.323456,-5.3139677,-0.3759905,DATA
1582891743291,48.491943,-5.4771767,-0.36798763,DATA
1582891743311,48.386383,-6.4619775,-0.25447255,DATA
1582891743333,48.065887,-6.8959026,-0.09439688,DATA
1582891743351,47.513,-7.5937405,0.06342494,DATA
1582891743373,47.961426,-4.781176,-0.014319707,DATA
1582891743393,48.53058,-2.6244261,-0.044617895,DATA
1582891743412,48.35327,-5.608618,0.13292009,DATA
1582891743441,47.6485,-7.7269,0.22952187,DATA
1582891743484,47.318542,-6.3759336,0.5910812,DATA
1582891743484,47.58606,-4.662209,0.53173625,DATA
1582891743493,47.893158,-4.547472,0.40481526,DATA
1582891743524,47.621643,-6.201576,0.6856203,DATA
1582891743534,47.2041,-6.792545,0.81029046,DATA
1582891743553,47.288788,-5.649443,0.8463422,DATA
1582891743573,47.175842,-5.6984653,1.0910755,DATA
1582891743594,46.98871,-6.4396014,1.0865436,DATA
1582891743617,46.684204,-6.52714,1.2739313,DATA
1582891743639,46.039307,-7.105282,1.6581575,DATA
1582891743681,46.295074,-5.4920816,1.2040809,DATA
1582891743681,46.637848,-4.3977146,1.2674799,DATA
1582891743696,46.52472,-5.845058,1.3127747,DATA
1582891743717,45.908844,-7.0199957,1.6933278,DATA
1582891743736,45.714905,-6.230511,1.7440878,DATA
1582891743756,45.78952,-5.556567,1.652697,DATA
1582891743777,45.69165,-5.999747,1.6839215,DATA
1582891743796,45.507904,-6.173739,1.7921195,DATA
1582891743820,45.0625,-6.997154,1.8880982,DATA
1582891743836,44.84854,-6.659894,1.9052314,DATA
1582891743873,44.73578,-6.2019725,2.0714235,DATA
1582891743880,44.724518,-6.1322956,1.8117188,DATA
1582891743897,44.486633,-6.3964195,1.954195,DATA
1582891743917,44.326202,-6.2219043,1.9648838,DATA
1582891743943,44.06671,-6.6001368,1.8770602,DATA
1582891743958,43.720123,-6.4825974,2.0320091,DATA
1582891743978,43.83609,-4.8009043,1.9674731,DATA
1582891743997,43.942688,-5.069824,1.6800016,DATA
1582891744018,43.795563,-5.7916174,1.5925963,DATA
1582891744039,43.487244,-5.4333444,1.9598788,DATA
1582891744065,43.568512,-4.576283,1.7096364,DATA
1582891744081,43.61206,-4.5368743,1.6824343,DATA
1582891744099,43.653442,-4.519782,1.5251137,DATA
1582891744120,43.301636,-5.793502,1.538874,DATA
1582891744140,42.764282,-6.3744245,1.6500505,DATA
1582891744160,42.77423,-5.243506,1.4348893,DATA
1582891744180,43.001373,-4.4573483,1.3714185,DATA
1582891744208,43.279114,-3.968935,1.0756935,DATA
1582891744220,42.718597,-6.5103273,1.1839619,DATA
1582891744243,42.07666,-7.2092376,1.2850355,DATA
1582891744263,42.46933,-4.0013866,0.9457972,DATA
1582891744286,42.889038,-3.1960623,0.7467752,DATA
1582891744300,42.671112,-5.9084744,0.64649796,DATA
1582891744320,42.506653,-6.357113,0.61552674,DATA
1582891744345,42.518005,-5.4611177,0.60951465,DATA
1582891744363,42.50052,-5.8906775,0.4117361,DATA
1582891744381,41.996826,-7.234971,0.55306345,DATA
1582891744404,42.22043,-5.5425367,0.06238333,DATA
1582891744423,42.18567,-5.449152,0.18289016,DATA
1582891744446,41.97867,-6.692359,0.08245812,DATA
1582891744481,42.18457,-5.4095244,-0.10113509,DATA
1582891744489,42.402527,-4.538618,-0.1402966,DATA
1582891744503,41.966034,-6.891794,0.020561216,DATA
1582891744526,41.933136,-6.5115714,-0.3194434,DATA
1582891744542,42.17935,-5.2571435,-0.38826168,DATA
1582891744564,42.03824,-6.302939,-0.10998597,DATA
1582891744590,42.20282,-5.632548,-0.4578262,DATA
1582891744605,42.3786,-5.3917537,-0.6330181,DATA
1582891744626,42.054077,-6.7615747,-0.41111156,DATA
1582891744649,41.926544,-6.417297,-0.5465899,DATA
1582891744685,41.999573,-5.860734,-0.5368428,DATA
1582891744685,42.04947,-5.730638,-0.5842584,DATA
1582891744704,42.01065,-6.114192,-0.68648607,DATA
1582891744725,42.06122,-6.078633,-0.7847435,DATA
1582891744745,42.08664,-5.72557,-0.75221133,DATA
1582891744768,41.768433,-7.0986533,-0.78107333,DATA
1582891744786,41.763855,-6.377616,-0.83406705,DATA
1582891744807,42.01938,-4.9815335,-0.95845354,DATA
1582891744829,41.96405,-6.916859,-1.1802754,DATA
1582891744852,41.738983,-7.3406987,-1.0592263,DATA
1582891744897,41.80371,-6.216072,-1.0836309,DATA
1582891744897,42.00522,-6.324153,-1.3538957,DATA
1582891744909,41.936157,-6.873547,-1.3152368,DATA
1582891744926,41.432434,-7.8228803,-1.1344498,DATA
1582891744947,41.43811,-6.919313,-1.3711632,DATA
1582891744966,41.96756,-5.349417,-1.6470209,DATA
1582891744991,42.417145,-5.029777,-1.831631,DATA
1582891745012,42.378235,-6.101276,-1.6345884,DATA
1582891745028,41.899323,-7.715735,-1.6388988,DATA
1582891745056,41.92865,-6.700105,-1.7346479,DATA
1582891745094,42.368134,-4.5904183,-1.7995529,DATA
1582891745096,42.553528,-5.376648,-1.9004055,DATA
1582891745108,42.186066,-7.3001866,-1.8805434,DATA
1582891745129,42.110626,-6.5124607,-1.6948049,DATA
1582891745148,42.416504,-5.1974897,-1.769983,DATA
1582891745170,42.576538,-5.8664517,-1.976451,DATA
1582891745189,42.177887,-7.374272,-1.661221,DATA
1582891745223,41.746887,-7.5849285,-1.5194471,DATA
1582891745230,42.07309,-6.1974545,-2.0068448,DATA
1582891745253,42.352997,-5.9646115,-1.9334285,DATA
1582891745296,42.394806,-6.3320885,-1.9190968,DATA
1582891745296,42.02826,-7.5371556,-1.7530891,DATA
1582891745311,41.939514,-7.334088,-1.93078,DATA
1582891745332,42.008667,-6.662257,-1.6543359,DATA
1582891745354,42.07724,-6.4990296,-1.9652507,DATA
1582891745372,41.75421,-8.026188,-1.8574591,DATA
1582891745392,41.56543,-7.9565883,-1.8353895,DATA
1582891745413,41.71765,-7.1135364,-1.9928107,DATA
1582891745431,42.126648,-6.4569645,-2.369652,DATA
1582891745456,42.223755,-7.16504,-2.319546,DATA
1582891745491,42.00528,-8.0320835,-2.341055,DATA
1582891745492,42.0838,-7.3004375,-2.3769495,DATA
1582891745514,42.05298,-7.1136694,-2.2579772,DATA
1582891745533,42.142,-7.3854527,-2.485083,DATA
1582891745552,42.19452,-7.048479,-2.5451727,DATA
1582891745576,42.000244,-7.975873,-2.526788,DATA
1582891745593,42.12863,-7.3140182,-2.7091844,DATA
1582891745615,42.359497,-6.5613923,-2.782694,DATA
1582891745634,42.38788,-7.375449,-2.8286211,DATA
1582891745655,42.575623,-6.9999757,-3.132015,DATA
1582891745686,42.521667,-7.3910418,-2.990032,DATA
1582891745695,42.5325,-7.238695,-3.0689197,DATA
1582891745715,42.51532,-7.328967,-3.037434,DATA
1582891745738,42.555695,-7.2516837,-3.2306461,DATA
1582891745756,42.567383,-7.2652006,-3.34685,DATA
1582891745779,42.54724,-7.5028934,-3.3397386,DATA
1582891745796,42.898804,-6.2598033,-3.624,DATA
1582891745818,43.200134,-5.858126,-3.6757765,DATA
1582891745835,43.162964,-7.2155886,-3.6666389,DATA
1582891745857,42.824707,-8.044843,-3.6954243,DATA
1582891745886,42.9646,-7.0940557,-3.8313797,DATA
1582891745896,43.429016,-5.733949,-4.035193,DATA
1582891745919,43.527008,-6.53149,-3.9875815,DATA
1582891745936,43.1521,-7.9618125,-3.961961,DATA
1582891745957,43.36209,-6.8690166,-4.1891956,DATA
1582891745979,43.97168,-4.882062,-4.430521,DATA
1582891745998,43.97116,-6.342093,-4.3050365,DATA
1582891746019,43.316864,-8.402923,-4.159552,DATA
1582891746037,43.53235,-6.6450295,-4.462039,DATA
1582891746060,44.337677,-3.9884224,-4.7510004,DATA
1582891746077,44.609375,-5.0296845,-4.692479,DATA
1582891746099,44.368774,-7.2820487,-4.5178633,DATA
1582891746118,44.187378,-7.2831187,-4.508645,DATA
1582891746142,44.430237,-6.6563835,-4.7334585,DATA
1582891746159,44.761597,-5.8253236,-4.729493,DATA
1582891746180,44.819,-6.4558716,-4.7607865,DATA
1582891746202,44.644897,-8.094339,-4.9246225,DATA
1582891746231,44.654053,-7.482259,-4.8226776,DATA
1582891746240,44.987976,-6.587589,-4.8229117,DATA
1582891746262,45.30725,-6.8413606,-5.1412444,DATA
1582891746306,45.164062,-8.375404,-5.163496,DATA
1582891746309,45.246735,-7.4479637,-5.055658,DATA
1582891746328,45.559265,-6.2633443,-5.0364966,DATA
1582891746344,45.679718,-7.43543,-5.1230826,DATA
1582891746360,45.60202,-7.86698,-5.109017,DATA
1582891746381,45.43756,-8.195326,-5.042816,DATA
1582891746401,45.890472,-6.908604,-5.4305453,DATA
1582891746423,46.248627,-6.490457,-5.3173184,DATA
1582891746442,46.295746,-7.245054,-5.244714,DATA
1582891746466,46.46292,-7.220153,-5.3473735,DATA
1582891746506,46.789825,-6.6199007,-5.4599643,DATA
1582891746506,47.07849,-6.2031293,-5.3417087,DATA
1582891746524,47.16684,-6.303609,-5.1465516,DATA
1582891746544,47.4534,-6.5555816,-5.4169273,DATA
1582891746563,47.5632,-6.7780037,-5.234606,DATA
1582891746584,47.946747,-5.691851,-5.2385006,DATA
1582891746603,48.26172,-5.923614,-5.2421775,DATA
1582891746625,47.880096,-7.900812,-5.179325,DATA
1582891746645,47.766357,-7.153021,-4.962518,DATA
1582891746665,48.54065,-4.0140967,-5.0403204,DATA
1582891746699,49.367126,-3.8800278,-5.494646,DATA
1582891746704,49.173523,-6.862884,-5.232859,DATA
1582891746724,48.94046,-6.3132124,-4.3950043,DATA
1582891746748,49.004272,-5.786751,-4.660704,DATA
1582891746765,48.98349,-6.8623605,-4.6042705,DATA
1582891746786,49.06552,-5.70769,-4.313149,DATA
1582891746805,49.460663,-5.184731,-4.4073896,DATA
1582891746825,49.872192,-5.398805,-4.4567714,DATA
1582891746845,49.943542,-6.0031333,-4.1188793,DATA
1582891746867,49.58206,-6.7584376,-3.6629856,DATA
1582891746901,49.715088,-6.0360575,-3.8156574,DATA
1582891746905,49.624084,-6.7444954,-3.8693862,DATA
1582891746926,49.743927,-6.0414248,-3.5704513,DATA
1582891746950,50.144897,-3.7987962,-3.3483005,DATA
1582891746967,50.568787,-4.6915283,-3.6079564,DATA
1582891746987,50.36673,-6.556979,-3.2415526,DATA
1582891747009,50.137024,-6.2576513,-2.8947153,DATA
1582891747029,49.896973,-6.4819827,-2.8234801,DATA
1582891747048,49.714844,-6.3640575,-2.5008628,DATA
1582891747072,50.213257,-4.456636,-2.7270734,DATA
1582891747105,50.711884,-3.8883145,-2.8153856,DATA
1582891747108,50.266724,-6.452656,-2.2667959,DATA
1582891747127,49.802612,-7.158011,-2.1455395,DATA
1582891747148,49.83441,-5.540206,-1.9496273,DATA
1582891747168,50.09381,-4.915837,-2.1228533,DATA
1582891747188,49.842957,-6.8553305,-1.9310935,DATA
1582891747210,49.575714,-6.7669187,-1.8914788,DATA
1582891747231,49.65857,-5.8312097,-1.7092444,DATA
1582891747252,50.00641,-5.22173,-1.9320115,DATA
1582891747271,50.063873,-5.65621,-1.913716,DATA
1582891747326,49.9292,-5.899618,-1.5879948,DATA
1582891747326,49.46588,-6.7250404,-1.5690689,DATA
1582891747331,49.8071,-5.121663,-1.7708589,DATA
1582891747351,50.162018,-3.37116,-1.5494655,DATA
1582891747370,50.290894,-4.5537724,-1.6816022,DATA
1582891747390,50.156494,-5.4525914,-1.6998217,DATA
1582891747410,49.94348,-5.457907,-1.442351,DATA
1582891747434,50.500275,-3.2414122,-1.7324433,DATA
1582891747454,50.674957,-3.4140966,-1.5552652,DATA
1582891747479,50.22296,-5.6158648,-1.3446654,DATA
1582891747517,50.557312,-3.9355273,-1.6279434,DATA
1582891747517,50.846222,-2.9621866,-1.44218,DATA
1582891747532,51.05188,-4.3330383,-1.4865959,DATA
1582891747552,51.07312,-4.4168444,-1.4537882,DATA
1582891747572,50.98227,-4.705019,-1.3831304,DATA
1582891747592,50.717834,-5.5049295,-1.1770194,DATA
1582891747614,50.610107,-5.0798593,-1.1531296,DATA
1582891747632,50.916412,-4.7062917,-1.2724739,DATA
1582891747656,51.215027,-4.2668104,-1.2727224,DATA
1582891747676,51.508392,-4.584135,-1.4292551,DATA
1582891747693,51.615967,-5.221938,-1.2859935,DATA
1582891747735,51.5307,-5.098649,-0.8736386,DATA
1582891747735,50.966095,-6.596334,-0.7850632,DATA
1582891747756,50.882416,-6.263414,-0.78126156,DATA
1582891747777,51.30957,-4.3343353,-0.7923859,DATA
1582891747794,51.586945,-4.7135844,-0.8695559,DATA
1582891747815,51.67804,-5.82731,-0.88008,DATA
1582891747835,51.42102,-6.229317,-0.46404,DATA
1582891747855,51.345062,-5.7128043,-0.28337672,DATA
1582891747876,51.67325,-4.85649,-0.44687682,DATA
1582891747903,51.626434,-5.606873,-0.36716065,DATA
1582891747916,51.39746,-5.9423666,-0.036871072,DATA
1582891747936,51.425262,-5.1630588,0.0011946427,DATA
1582891747956,51.29123,-5.475396,0.3098774,DATA
1582891747981,51.239563,-5.428893,0.35885644,DATA
1582891747997,51.159393,-5.291098,0.4452705,DATA
1582891748017,50.973633,-5.5816355,0.6905642,DATA
1582891748037,51.062927,-4.6365914,0.69567794,DATA
1582891748059,51.27118,-4.313804,0.7204571,DATA
1582891748077,51.223175,-4.7493377,0.9764097,DATA
1582891748097,50.921356,-5.227581,1.2558346,DATA
1582891748117,50.714966,-5.3101482,1.3683907,DATA
1582891748137,50.842407,-4.9043283,1.272554,DATA
1582891748158,50.67987,-5.2667127,1.5941464,DATA
1582891748177,50.723724,-5.048298,1.5592326,DATA
1582891748202,51.028046,-3.8616147,1.6365983,DATA
1582891748221,50.971558,-4.510019,1.8777176,DATA
1582891748249,50.51053,-5.731173,2.121378,DATA
1582891748261,50.51001,-5.1293826,2.2164223,DATA
1582891748283,50.616425,-4.3851233,2.400416,DATA
1582891748329,50.746643,-4.4822097,2.3631287,DATA
1582891748330,50.617035,-5.1764517,2.6267052,DATA
1582891748340,50.473755,-5.0120983,2.9146469,DATA
1582891748360,50.36795,-4.910613,3.0288339,DATA
1582891748380,50.083588,-5.5619855,3.1783168,DATA
1582891748400,49.93744,-5.2673187,3.4258318,DATA
1582891748422,49.852295,-4.678157,3.7757764,DATA
1582891748443,50.01474,-4.1942587,3.7487302,DATA
1582891748462,49.810547,-5.097132,3.9445972,DATA
1582891748489,49.753235,-4.41404,4.152796,DATA
1582891748533,49.75345,-3.615217,4.557579,DATA
1582891748533,49.423553,-4.6174088,4.762366,DATA
1582891748547,48.732117,-5.7557178,5.082131,DATA
1582891748562,48.428497,-4.502252,5.4919868,DATA
1582891748582,48.756042,-2.5302818,5.4756355,DATA
1582891748602,48.69632,-3.1901746,5.710226,DATA
1582891748624,47.952362,-4.9828873,6.3177395,DATA
1582891748643,47.37491,-5.034444,6.5401063,DATA
1582891748667,47.10263,-4.057507,6.9185,DATA
1582891748689,46.90811,-3.5198574,7.1369085,DATA
1582891748733,46.583588,-3.537838,7.468719,DATA
1582891748733,46.270508,-3.5066392,7.75338,DATA
1582891748744,45.602356,-4.2739053,8.162866,DATA
1582891748765,44.78241,-4.2718143,8.671996,DATA
1582891748785,44.70923,-2.1760893,8.846108,DATA
1582891748804,44.865692,-1.2033906,8.825905,DATA
1582891748824,44.363342,-2.9282215,9.187138,DATA
1582891748844,43.269714,-4.016004,9.895349,DATA
1582891748864,42.50937,-3.4936333,10.175582,DATA
1582891748889,42.05301,-3.1591854,10.278761,DATA
1582891748925,41.33362,-2.474853,10.794351,DATA
1582891748925,40.91974,-1.4482688,10.926692,DATA
1582891748946,40.405945,-1.7768095,11.061626,DATA
1582891748966,39.471527,-2.6346936,11.537777,DATA
1582891748986,38.646393,-2.1407359,11.882567,DATA
1582891749015,37.960815,-1.4754776,12.174029,DATA
1582891749027,37.25531,-1.5469352,12.357507,DATA
1582891749048,36.580963,-1.2300237,12.586854,DATA
1582891749066,35.91028,-0.9679954,12.727648,DATA
1582891749089,35.178345,-0.79464865,12.907724,DATA
1582891749118,34.454742,-0.42879003,13.13385,DATA
1582891749128,33.747772,-0.09154916,13.28153,DATA
1582891749149,33.1203,0.5065293,13.3606615,DATA
1582891749168,32.71341,0.9507158,13.282383,DATA
1582891749190,31.918823,0.5011221,13.454808,DATA
1582891749209,30.83551,-0.3682994,13.678969,DATA
1582891749228,29.889648,0.08826635,13.8075285,DATA
1582891749254,29.504333,1.1959437,13.567269,DATA
1582891749268,29.03009,1.7075365,13.520326,DATA
1582891749292,28.233124,0.66549456,13.600396,DATA
1582891749317,27.199371,-0.41881216,13.727358,DATA
1582891749329,26.542664,0.4139863,13.621487,DATA
1582891749351,26.243347,1.9179026,13.432014,DATA
1582891749370,25.794006,1.4160292,13.2781725,DATA
1582891749392,24.823364,-0.41539463,13.400654,DATA
1582891749411,23.974365,-0.114776075,13.471396,DATA
1582891749431,23.749756,1.4099014,13.120897,DATA
1582891749452,23.36322,1.1278807,12.941418,DATA
1582891749470,22.769165,-0.24881114,12.85311,DATA
1582891749492,22.27179,-0.33536816,12.768336,DATA
1582891749516,21.857056,-0.4069187,12.53946,DATA
1582891749535,21.281189,-0.71784306,12.552151,DATA
1582891749552,20.897003,-0.50665575,12.365005,DATA
1582891749572,20.75589,-0.13038939,11.938143,DATA
1582891749594,20.696045,0.14298081,11.652683,DATA
1582891749614,20.45935,-0.091512695,11.518879,DATA
1582891749637,20.224396,-0.5410988,11.272322,DATA
1582891749654,19.729614,-1.017706,11.292068,DATA
1582891749673,19.446045,-0.9984314,11.033332,DATA
1582891749695,18.98169,-1.0017191,11.029868,DATA
1582891749717,18.690308,-0.39550954,10.8300295,DATA
1582891749734,18.32663,-0.27327055,10.716879,DATA
1582891749753,18.142365,-0.51084167,10.342705,DATA
1582891749776,17.863861,-0.14248289,10.35937,DATA
1582891749795,17.475922,-0.15237074,10.343106,DATA
1582891749814,17.12976,-0.56486917,10.234516,DATA
1582891749836,16.811157,-0.6401125,10.23642,DATA
1582891749856,16.512177,-0.77824396,10.169106,DATA
1582891749878,16.191467,-1.2947485,10.140413,DATA
1582891749898,15.640411,-2.0741146,10.258171,DATA
1582891749946,15.336578,-1.4523937,10.120557,DATA
1582891749946,15.2091675,-0.46479064,9.968919,DATA
1582891749955,14.846649,-1.1155949,9.970798,DATA
1582891749977,14.335968,-2.640924,9.997172,DATA
1582891749995,13.920624,-2.1564827,10.059681,DATA
1582891750021,13.577332,-1.2900437,10.129343,DATA
1582891750035,13.15863,-2.2717419,10.087404,DATA
1582891750058,12.6197815,-2.6606083,10.2410965,DATA
1582891750079,12.174011,-1.9057698,10.3566065,DATA
1582891750100,11.831177,-1.8400784,10.249952,DATA
1582891750141,11.385315,-2.6506808,10.333126,DATA
1582891750141,10.911591,-3.1359923,10.49193,DATA
1582891750157,10.11438,-2.9099367,10.879804,DATA
1582891750178,9.794373,-1.4903563,10.753683,DATA
1582891750197,9.520813,-0.85267574,10.636664,DATA
1582891750220,9.006256,-2.2244463,10.784997,DATA
1582891750237,8.291809,-2.7139785,11.036099,DATA
1582891750273,7.695923,-2.3853502,11.162297,DATA
1582891750277,7.110138,-1.6976773,11.183276,DATA
1582891750307,6.628174,-1.1443036,11.269753,DATA
1582891750346,6.0537415,-1.4956572,11.327761,DATA
1582891750346,5.3417664,-2.361333,11.554853,DATA
1582891750363,4.783142,-2.2050962,11.574874,DATA
1582891750380,4.0101013,-1.8073304,11.859523,DATA
1582891750400,3.2713013,-1.9683737,12.020311,DATA
1582891750421,2.5239563,-2.4381611,12.056679,DATA
1582891750440,1.9986267,-2.0839236,12.045893,DATA
1582891750461,1.3639832,-1.940939,12.147747,DATA
1582891750480,0.6100464,-2.618015,12.372792,DATA
1582891750503,359.97693,-2.8111243,12.384111,DATA
1582891750537,359.38882,-2.4693322,12.288049,DATA
1582891750546,358.89423,-2.263586,12.271822,DATA
1582891750561,358.24454,-3.1281903,12.373674,DATA
1582891750581,357.5082,-4.321371,12.609689,DATA
1582891750604,356.73453,-3.8124063,12.489105,DATA
1582891750623,356.19586,-3.0176637,12.464252,DATA
1582891750645,355.42728,-3.534189,12.478059,DATA
1582891750665,354.79514,-4.0887527,12.469906,DATA
1582891750683,354.18744,-3.621698,12.337466,DATA
1582891750705,353.67487,-3.346169,12.023696,DATA
1582891750736,353.04358,-4.1256495,12.04173,DATA
