,ori,,,
1582891750743,352.65576,-4.775494,11.700269,DATA
1582891750762,351.95627,-5.49882,11.939088,DATA
1582891750784,350.8186,-4.9655943,12.358166,DATA
1582891750803,350.2323,-3.280856,11.893973,DATA
1582891750824,349.97092,-3.848208,11.406761,DATA
1582891750844,349.6819,-5.058436,11.041429,DATA
1582891750865,348.9849,-5.265798,11.277317,DATA
1582891750884,348.51187,-4.559611,10.969365,DATA
1582891750906,347.67682,-4.688891,11.058467,DATA
1582891750935,347.05957,-5.1733503,10.978573,DATA
1582891750944,346.29327,-5.4347115,10.87224,DATA
1582891750964,345.51968,-5.9232435,10.997918,DATA
1582891750985,344.65125,-5.8313556,10.902172,DATA
1582891751004,343.9932,-5.86241,10.7300825,DATA
1582891751029,343.42896,-5.717816,10.539413,DATA
1582891751045,342.71442,-5.762976,10.430147,DATA
1582891751069,342.15918,-6.7030063,10.32007,DATA
1582891751087,341.4397,-6.559456,10.264441,DATA
1582891751110,340.774,-6.1014056,10.169018,DATA
1582891751149,340.18036,-6.031458,9.872148,DATA
1582891751149,339.63794,-6.3261466,9.577215,DATA
1582891751168,339.23334,-6.7048063,9.358204,DATA
1582891751186,338.6813,-7.3515825,9.290487,DATA
1582891751209,337.88824,-7.2206883,9.350586,DATA
1582891751227,337.40427,-5.534508,8.811657,DATA
1582891751249,336.94562,-6.3586774,8.5309925,DATA
1582891751268,336.32324,-7.6426163,8.478699,DATA
1582891751288,335.8323,-7.17567,8.27244,DATA
1582891751317,335.3604,-7.0398993,7.969605,DATA
1582891751333,334.68805,-7.267158,7.852157,DATA
1582891751360,334.1999,-7.6558394,7.666993,DATA
1582891751369,333.88934,-8.265085,7.366948,DATA
1582891751389,333.1765,-8.039243,7.361431,DATA
1582891751409,332.83664,-6.858399,6.9011273,DATA
1582891751430,332.28708,-7.2234807,6.5909405,DATA
1582891751449,331.9692,-8.182476,6.364966,DATA
1582891751474,331.43018,-8.186374,6.2687817,DATA
1582891751489,330.9774,-7.7379794,5.9031854,DATA
1582891751512,330.53372,-7.7575045,5.7003107,DATA
1582891751539,330.11414,-8.919553,5.5232053,DATA
1582891751550,329.6801,-9.297786,5.4180737,DATA
1582891751571,329.16296,-8.28981,5.13636,DATA
1582891751590,328.61374,-7.529732,4.7717967,DATA
1582891751610,328.1815,-7.757227,4.332987,DATA
1582891751631,327.83505,-8.449282,4.131293,DATA
1582891751651,327.33835,-8.697617,4.057747,DATA
1582891751674,326.82507,-8.558644,3.8312998,DATA
1582891751692,326.28876,-8.379312,3.6232812,DATA
1582891751718,325.59598,-7.8815336,3.4082463,DATA
1582891751763,324.98358,-7.4736953,3.1886623,DATA
1582891751763,324.23462,-8.132095,3.037299,DATA
1582891751777,323.53827,-8.220115,2.8699498,DATA
1582891751794,322.74866,-8.094008,2.7989511,DATA
1582891751813,321.9014,-7.7593246,2.4763792,DATA
1582891751833,321.14484,-7.5585837,2.1753588,DATA
1582891751853,320.4325,-7.6537657,1.8439071,DATA
1582891751874,319.59158,-7.8716965,1.7480737,DATA
1582891751893,319.07095,-8.81499,1.5018349,DATA
1582891751918,318.55566,-8.704666,1.2197063,DATA
1582891751955,318.02307,-6.882157,0.44558147,DATA
1582891751958,317.4533,-6.224341,-0.11895423,DATA
1582891751977,316.98102,-7.44065,-0.44986865,DATA
1582891751995,316.80844,-8.804754,-0.8534131,DATA
1582891752021,316.72086,-8.500713,-1.3876742,DATA
1582891752035,316.66486,-7.4873753,-2.117872,DATA
1582891752055,316.75284,-7.9794607,-2.886532,DATA
1582891752075,316.986,-9.099713,-3.3778431,DATA
1582891752095,317.1445,-9.048698,-3.8646734,DATA
1582891752118,317.30603,-8.070456,-4.6876364,DATA
1582891752152,317.4265,-8.215744,-5.299123,DATA
1582891752157,317.724,-8.562596,-5.9768963,DATA
1582891752176,318.11978,-8.499979,-6.5891166,DATA
1582891752200,318.3812,-8.364359,-7.086013,DATA
1582891752218,318.70847,-7.724659,-7.761018,DATA
1582891752240,319.12952,-7.8225193,-8.367711,DATA
1582891752257,319.57462,-8.505194,-8.749864,DATA
1582891752288,320.04916,-8.66353,-9.143866,DATA
1582891752298,320.50958,-8.162602,-9.66855,DATA
1582891752318,320.90033,-7.813914,-10.064894,DATA
1582891752342,321.3781,-7.9643235,-10.468522,DATA
1582891752358,321.67664,-7.9882674,-10.580591,DATA
1582891752383,322.02145,-7.6618853,-10.871934,DATA
1582891752401,322.4467,-7.353585,-11.29137,DATA
1582891752421,322.7814,-7.069601,-11.443747,DATA
1582891752442,323.04413,-7.19213,-11.488845,DATA
1582891752461,323.25287,-7.06314,-11.576382,DATA
1582891752485,323.52786,-6.472796,-11.802286,DATA
1582891752507,323.8392,-6.549981,-11.992541,DATA
1582891752525,324.00507,-6.783179,-11.914843,DATA
1582891752559,323.97638,-6.5130334,-11.821368,DATA
1582891752561,323.83038,-6.222151,-11.714933,DATA
1582891752583,323.5417,-6.5226336,-11.538952,DATA
1582891752601,323.46567,-7.6621056,-11.412867,DATA
1582891752623,323.27643,-7.6412487,-11.14949,DATA
1582891752642,322.96985,-5.6670256,-11.124422,DATA
1582891752666,322.8927,-5.2169333,-11.295573,DATA
1582891752685,322.78085,-6.607341,-10.99773,DATA
1582891752704,322.70215,-7.633083,-10.549789,DATA
1582891752726,322.55106,-6.2003765,-10.6074505,DATA
1582891752763,322.2979,-3.7966683,-10.667672,DATA
1582891752763,322.22272,-4.5575004,-10.509306,DATA
1582891752784,322.46143,-8.203676,-10.075941,DATA
1582891752803,322.42468,-7.47461,-10.010732,DATA
1582891752823,322.65378,-3.7681518,-10.512266,DATA
1582891752842,322.4602,-3.056017,-10.421386,DATA
1582891752885,322.545,-5.2926674,-10.17913,DATA
1582891752907,322.5174,-3.8166676,-10.09547,DATA
1582891752927,322.325,-1.9043611,-10.242677,DATA
1582891752955,322.1549,-2.2271945,-10.122835,DATA
1582891752964,322.16772,-3.4972477,-10.009469,DATA
1582891752987,322.2187,-3.9179463,-9.939801,DATA
1582891753004,322.2597,-2.9570746,-9.887239,DATA
1582891753025,322.00073,-2.2621691,-9.769741,DATA
1582891753045,321.80475,-2.8568118,-9.58264,DATA
1582891753065,321.6474,-3.42759,-9.316227,DATA
1582891753087,321.5823,-3.3309703,-9.325573,DATA
1582891753105,321.34085,-2.6090474,-9.207823,DATA
1582891753128,320.99637,-1.9076705,-9.104355,DATA
1582891753147,320.53244,-2.401543,-8.902996,DATA
1582891753174,320.1597,-3.3819032,-8.640307,DATA
1582891753189,319.8233,-3.748328,-8.388829,DATA
1582891753207,319.48386,-2.9779613,-8.393846,DATA
1582891753231,319.102,-1.8704643,-8.507382,DATA
1582891753248,318.63812,-1.7359326,-8.21895,DATA
1582891753268,318.15686,-3.1692557,-7.79996,DATA
1582891753290,318.08554,-3.8910341,-7.790159,DATA
1582891753314,318.02905,-2.5816624,-7.909167,DATA
1582891753327,317.73328,-1.1711402,-7.90373,DATA
1582891753351,317.47647,-1.7719253,-7.7449155,DATA
1582891753389,317.52728,-3.1619759,-7.705094,DATA
1582891753390,317.60895,-3.104952,-7.754715,DATA
1582891753408,317.61218,-1.9719249,-7.858224,DATA
1582891753429,317.5578,-1.6979353,-7.9954047,DATA
1582891753448,317.49176,-2.527392,-7.880727,DATA
1582891753472,317.6359,-3.2725344,-7.908473,DATA
1582891753490,317.72418,-2.8550997,-8.019477,DATA
1582891753511,317.69327,-1.7058713,-8.096246,DATA
1582891753533,317.6298,-1.7322696,-8.152121,DATA
1582891753552,317.719,-2.790005,-8.171484,DATA
1582891753597,317.91226,-3.4163818,-8.139225,DATA
1582891753597,317.9262,-2.9016154,-8.042767,DATA
1582891753611,318.01163,-2.2307682,-8.244681,DATA
1582891753630,317.97647,-2.5563345,-8.154534,DATA
1582891753650,318.1655,-2.9507852,-8.197891,DATA
1582891753671,318.37186,-2.5558565,-8.176522,DATA
1582891753691,318.60373,-2.2999904,-8.250837,DATA
1582891753712,318.89005,-2.3870401,-8.276332,DATA
1582891753735,319.21448,-2.3852262,-8.371985,DATA
1582891753753,319.60678,-2.1408439,-8.506568,DATA
1582891753785,319.8663,-2.013925,-8.471769,DATA
1582891753793,320.2442,-2.2064102,-8.590108,DATA
1582891753811,320.43976,-2.1245043,-8.523773,DATA
1582891753834,320.65195,-1.560282,-8.587226,DATA
1582891753854,320.802,-1.3562924,-8.641731,DATA
1582891753872,320.96875,-1.5699673,-8.618101,DATA
1582891753896,321.14832,-1.4480855,-8.582063,DATA
1582891753914,321.22604,-1.228835,-8.524928,DATA
1582891753936,321.2568,-1.2434428,-8.438943,DATA
1582891753962,321.2415,-1.2283661,-8.342622,DATA
1582891753997,321.20166,-1.1164333,-8.23572,DATA
1582891753998,321.0916,-1.0295922,-8.093104,DATA
1582891754020,321.0274,-1.0235152,-7.9019885,DATA
1582891754034,320.9462,-1.0117451,-7.777061,DATA
1582891754054,320.91095,-0.91787785,-7.6547093,DATA
1582891754075,320.82864,-0.91008335,-7.4867635,DATA
1582891754094,320.73834,-0.76441646,-7.3655515,DATA
1582891754119,320.67963,-0.67567253,-7.2236857,DATA
1582891754138,320.64618,-0.90433633,-7.094861,DATA
1582891754162,320.55017,-0.92114013,-6.911109,DATA
1582891754182,320.42664,-0.63777995,-6.798942,DATA
1582891754219,320.2607,-0.50928473,-6.617298,DATA
1582891754221,320.08557,-0.73458284,-6.400413,DATA
1582891754237,319.90784,-0.694795,-6.2039895,DATA
1582891754257,319.6755,-0.5178909,-6.0186334,DATA
1582891754277,319.4167,-0.5212432,-5.8561873,DATA
1582891754306,319.10602,-0.647044,-5.66864,DATA
1582891754317,318.72748,-0.53738594,-5.4173822,DATA
1582891754340,318.34866,-0.4251057,-5.2159157,DATA
1582891754361,318.0218,-0.3934427,-5.037922,DATA
1582891754381,317.73425,-0.51949316,-4.825879,DATA
1582891754399,317.48178,-0.44966656,-4.650557,DATA
1582891754419,317.23056,-0.22238499,-4.4694824,DATA
1582891754440,317.05115,-0.17381531,-4.350926,DATA
1582891754464,316.92407,-0.37513798,-4.182312,DATA
1582891754481,316.84393,-0.31670922,-4.103985,DATA
1582891754499,316.77783,-0.24960494,-3.9643545,DATA
1582891754519,316.8146,-0.5740316,-3.8490758,DATA
1582891754540,316.95236,-1.0198183,-3.7253213,DATA
1582891754560,317.1107,-0.9298543,-3.6837845,DATA
1582891754587,317.23053,-0.52052003,-3.6446018,DATA
1582891754601,317.35236,-0.50749385,-3.6207328,DATA
1582891754621,317.52167,-0.98883176,-3.5174057,DATA
1582891754641,317.72842,-1.1232054,-3.4730527,DATA
1582891754661,317.8882,-0.91139495,-3.3987734,DATA
1582891754682,318.03137,-0.90745455,-3.3490825,DATA
1582891754703,318.16187,-1.1357989,-3.2375531,DATA
1582891754721,318.2468,-1.1136501,-3.1094043,DATA
1582891754741,318.25317,-1.0675869,-2.9522753,DATA
1582891754763,318.20953,-1.1440761,-2.789688,DATA
1582891754785,318.11105,-1.190883,-2.6171513,DATA
1582891754802,317.94965,-1.0616232,-2.4597592,DATA
1582891754821,317.72418,-1.0180628,-2.2313232,DATA
1582891754846,317.53964,-1.1044865,-2.0513833,DATA
1582891754864,317.40012,-1.1772902,-1.8789183,DATA
1582891754882,317.28726,-1.0534999,-1.7208555,DATA
1582891754905,317.21454,-1.0249686,-1.5529672,DATA
1582891754925,317.20374,-1.0963956,-1.4237701,DATA
1582891754948,317.21057,-1.1005776,-1.2986481,DATA
1582891754968,317.22745,-1.0360876,-1.2083352,DATA
1582891755006,317.25018,-1.1310259,-1.1169219,DATA
1582891755006,317.2826,-1.2191215,-1.0216721,DATA
1582891755023,317.30634,-1.207602,-0.9789499,DATA
1582891755044,317.32602,-1.1179483,-0.9598094,DATA
1582891755064,317.30643,-1.2135508,-0.8813844,DATA
1582891755087,317.29822,-1.2911519,-0.83728695,DATA
1582891755106,317.26968,-1.3396323,-0.79875773,DATA
1582891755127,317.2072,-1.2395328,-0.7951199,DATA
1582891755150,317.10446,-1.2803768,-0.75196666,DATA
1582891755172,317.00043,-1.3759114,-0.7014066,DATA
1582891755216,316.90457,-1.3794675,-0.70809615,DATA
1582891755217,316.7903,-1.2636862,-0.73665535,DATA
1582891755226,316.65128,-1.3221543,-0.7105796,DATA
1582891755246,316.53546,-1.3942375,-0.70659053,DATA
1582891755266,316.45816,-1.3626335,-0.7763902,DATA
1582891755286,316.38843,-1.2931795,-0.84556293,DATA
1582891755315,316.32928,-1.3790398,-0.8967776,DATA
1582891755330,316.2956,-1.4388924,-0.9600035,DATA
1582891755352,316.28738,-1.3984184,-1.0855782,DATA
1582891755372,316.28763,-1.3365129,-1.2127116,DATA
1582891755417,316.30093,-1.4640743,-1.3048697,DATA
1582891755419,316.33438,-1.5395219,-1.4231935,DATA
1582891755429,316.38507,-1.4896377,-1.5645654,DATA
1582891755448,316.44952,-1.4568775,-1.7380675,DATA
1582891755468,316.50684,-1.5507284,-1.8666794,DATA
1582891755490,316.57666,-1.6083206,-2.00131,DATA
1582891755508,316.66684,-1.6555749,-2.1718261,DATA
1582891755531,316.75806,-1.6524925,-2.309729,DATA
1582891755550,316.8379,-1.7553861,-2.4088383,DATA
1582891755572,316.95312,-1.8390528,-2.5425165,DATA
1582891755617,317.0783,-1.8251495,-2.674296,DATA
1582891755617,317.20624,-1.7808421,-2.8111746,DATA
1582891755630,317.34735,-1.862872,-2.8973863,DATA
1582891755650,317.50592,-1.9060533,-2.998764,DATA
1582891755670,317.67926,-1.8917062,-3.140736,DATA
1582891755690,317.88608,-1.8367937,-3.2908697,DATA
1582891755711,318.10193,-1.9839691,-3.3767564,DATA
1582891755731,318.34845,-2.157527,-3.4749596,DATA
1582891755754,318.59128,-2.1882284,-3.5591166,DATA
1582891755773,318.8104,-2.1555147,-3.6552846,DATA
1582891755818,318.972,-2.2734635,-3.6249146,DATA
1582891755818,319.1164,-2.3779876,-3.6058378,DATA
1582891755833,319.17447,-2.3544068,-3.5757077,DATA
1582891755853,319.1735,-2.2559586,-3.5117416,DATA
1582891755873,319.12112,-2.3943164,-3.4178767,DATA
1582891755894,319.0806,-2.44123,-3.3475232,DATA
1582891755912,319.01968,-2.350739,-3.2733054,DATA
1582891755933,319.01596,-2.2509289,-3.2720456,DATA
1582891755954,319.0167,-2.2721488,-3.20353,DATA
1582891755975,319.06198,-2.2594824,-3.1055098,DATA
1582891756005,319.0787,-2.129762,-3.0307126,DATA
1582891756019,319.12323,-1.9708171,-3.0101664,DATA
1582891756034,319.09543,-2.0700986,-2.8825965,DATA
1582891756054,319.06302,-2.163107,-2.7521026,DATA
1582891756076,318.9593,-2.103243,-2.6227074,DATA
1582891756095,318.87018,-2.0251305,-2.5437655,DATA
1582891756115,318.7762,-2.102348,-2.4081025,DATA
1582891756136,318.69672,-2.3022287,-2.2957919,DATA
1582891756155,318.5304,-2.1619995,-2.1293252,DATA
1582891756177,318.35397,-2.057718,-2.0241914,DATA
1582891756204,318.2118,-2.2929788,-1.8946066,DATA
1582891756218,318.06418,-2.3430884,-1.7289306,DATA
1582891756235,317.90106,-2.169071,-1.6470523,DATA
1582891756260,317.74518,-2.2421808,-1.5121673,DATA
1582891756276,317.62332,-2.3233562,-1.412267,DATA
1582891756297,317.5495,-2.2974274,-1.3598818,DATA
1582891756324,317.52298,-2.203987,-1.3169568,DATA
1582891756341,317.52933,-2.2787232,-1.2735989,DATA
1582891756358,317.5785,-2.3470802,-1.2363969,DATA
1582891756382,317.61768,-2.3192906,-1.2178779,DATA
1582891756401,317.7123,-2.2604675,-1.2703955,DATA
1582891756418,317.779,-2.3718886,-1.2437367,DATA
1582891756439,317.8844,-2.4435022,-1.216321,DATA
1582891756458,317.9387,-2.3584073,-1.2352142,DATA
1582891756483,318.0168,-2.3190353,-1.2570599,DATA
1582891756499,318.02744,-2.4612212,-1.1881101,DATA
1582891756521,318.0656,-2.4873633,-1.1676761,DATA
1582891756545,318.0091,-2.423731,-1.0903697,DATA
1582891756560,317.99628,-2.4146566,-1.0847521,DATA
1582891756582,317.92847,-2.5413907,-1.0002044,DATA
1582891756634,317.89145,-2.5448573,-0.93413746,DATA
1582891756634,317.79504,-2.436585,-0.8451795,DATA
1582891756641,317.7598,-2.4613523,-0.82708585,DATA
1582891756660,317.68558,-2.6100833,-0.7283377,DATA
1582891756681,317.65854,-2.6007597,-0.67332566,DATA
1582891756700,317.57526,-2.4643245,-0.60595626,DATA
1582891756720,317.55988,-2.503352,-0.6020069,DATA
1582891756745,317.5255,-2.6271353,-0.53145176,DATA
1582891756761,317.54132,-2.6154525,-0.52458006,DATA
1582891756789,317.55017,-2.492017,-0.5169689,DATA
1582891756832,317.5922,-2.5376945,-0.52341706,DATA
1582891756832,317.63562,-2.6627998,-0.5294846,DATA
1582891756842,317.6897,-2.6262462,-0.54528695,DATA
1582891756861,317.69666,-2.527793,-0.55942774,DATA
1582891756883,317.73666,-2.613036,-0.5909179,DATA
1582891756904,317.7539,-2.7207944,-0.58104134,DATA
1582891756924,317.78064,-2.666253,-0.6451494,DATA
1582891756954,317.77045,-2.5509927,-0.65390927,DATA
1582891756962,317.78122,-2.6823564,-0.6659274,DATA
1582891756985,317.78696,-2.791858,-0.6697062,DATA
1582891757022,317.78934,-2.710069,-0.7059589,DATA
1582891757027,317.74585,-2.6182084,-0.73909557,DATA
1582891757044,317.72433,-2.7479522,-0.73547083,DATA
1582891757063,317.71686,-2.8375785,-0.7322749,DATA
1582891757086,317.70258,-2.7732089,-0.7723155,DATA
1582891757104,317.70596,-2.706331,-0.82118815,DATA
1582891757125,317.70303,-2.829019,-0.8237934,DATA
1582891757145,317.72833,-2.8767638,-0.86155003,DATA
1582891757168,317.71368,-2.8189523,-0.87923,DATA
1582891757188,317.7271,-2.7936497,-0.9649557,DATA
1582891757221,317.70496,-2.8861053,-0.9404432,DATA
1582891757225,317.713,-2.900415,-0.95231473,DATA
1582891757246,317.68875,-2.87338,-0.98510134,DATA
1582891757265,317.7099,-2.8514874,-1.0587467,DATA
1582891757285,317.69357,-2.955282,-1.0448744,DATA
1582891757305,317.716,-2.9794486,-1.0809326,DATA
1582891757327,317.68793,-2.9263752,-1.0680088,DATA
1582891757346,317.73233,-2.97478,-1.1586025,DATA
1582891757365,317.719,-3.0931742,-1.1345452,DATA
1582891757387,317.75085,-3.111768,-1.1537157,DATA
1582891757417,317.74673,-3.021717,-1.2015969,DATA
1582891757430,317.78186,-3.0791805,-1.2842673,DATA
1582891757448,317.79956,-3.2052352,-1.3151582,DATA
1582891757468,317.85278,-3.251924,-1.3501518,DATA
1582891757488,317.86224,-3.2343357,-1.3694465,DATA
1582891757509,317.9073,-3.3561037,-1.404181,DATA
1582891757528,317.92538,-3.4343395,-1.3922517,DATA
1582891757548,317.94153,-3.3867385,-1.4184488,DATA
1582891757568,317.9644,-3.2787876,-1.4409114,DATA
1582891757592,317.94406,-3.2991216,-1.3855826,DATA
1582891757619,317.93463,-3.2668002,-1.3441088,DATA
1582891757628,317.85175,-3.1837015,-1.330522,DATA
1582891757651,317.83517,-3.146167,-1.4141277,DATA
1582891757669,317.7967,-3.1963825,-1.370177,DATA
1582891757690,317.8162,-3.2208648,-1.348669,DATA
1582891757712,317.7925,-3.167846,-1.3526834,DATA
1582891757733,317.80658,-3.1816785,-1.4049317,DATA
1582891757752,317.7849,-3.2769299,-1.3904985,DATA
1582891757771,317.79727,-3.279543,-1.3845472,DATA
1582891757793,317.7655,-3.1518018,-1.3791779,DATA
1582891757821,317.77408,-3.195858,-1.415404,DATA
1582891757830,317.76236,-3.3222888,-1.394543,DATA
1582891757851,317.74142,-3.2817898,-1.4066266,DATA
1582891757871,317.73172,-3.1290827,-1.4290504,DATA
1582891757896,317.71924,-3.2325647,-1.4268708,DATA
1582891757913,317.73877,-3.3394725,-1.4339769,DATA
1582891757935,317.7049,-3.2899997,-1.4179072,DATA
1582891757954,317.74274,-3.196317,-1.5050299,DATA
1582891757975,317.74088,-3.2911537,-1.4885455,DATA
1582891757998,317.80154,-3.3667116,-1.4981767,DATA
1582891758031,317.81326,-3.2623055,-1.532189,DATA
1582891758035,317.8622,-3.243018,-1.5875084,DATA
1582891758054,317.86197,-3.3789675,-1.5862184,DATA
1582891758073,317.8969,-3.4018497,-1.5934666,DATA
1582891758096,317.87,-3.2718573,-1.5952986,DATA
1582891758113,317.88004,-3.3096864,-1.6292325,DATA
1582891758139,317.8684,-3.4336658,-1.6083175,DATA
1582891758156,317.85928,-3.4154756,-1.6131079,DATA
1582891758175,317.86414,-3.2739305,-1.6238279,DATA
1582891758204,317.8541,-3.3787909,-1.6105809,DATA
1582891758255,317.856,-3.4902556,-1.586079,DATA
1582891758256,317.79187,-3.4190152,-1.5501133,DATA
1582891758264,317.80554,-3.359742,-1.6081995,DATA
1582891758276,317.76828,-3.459871,-1.5619591,DATA
1582891758297,317.78357,-3.5288901,-1.5333419,DATA
1582891758316,317.7602,-3.3928647,-1.5388939,DATA
1582891758337,317.76633,-3.4028983,-1.5491594,DATA
1582891758356,317.74664,-3.5268748,-1.5152321,DATA
1582891758377,317.74634,-3.56164,-1.5037819,DATA
1582891758398,317.7439,-3.4311635,-1.5211179,DATA
1582891758419,317.73172,-3.3841956,-1.5074961,DATA
1582891758437,317.73547,-3.3901799,-1.4568521,DATA
1582891758463,317.72556,-3.4439185,-1.4654233,DATA
1582891758478,317.75406,-3.485734,-1.4750626,DATA
